0.0097175,0.00022753,0.00025831,0.00059617,0.1,0.00022914,0.00023441,1.7003E-06,1.8122E-06,0.074749,0.00021566,1.2909E-06,0.019176,0.077712,0.00079416,3.6795,1.1062,0.34232
0.0070004,0.00022599,0.00026498,0.00030162,0.1,0.00022759,0.00023386,0.000001,1.1513E-06,0.065039,0.0001632,0.000006603,0.068636,0.013618,0.000098455,3.5931,1.105,0.26785
0.011227,0.00022892,0.00024079,0.00077527,0.098725,0.00022765,0.00023363,0.000001,1.0008E-06,0.078541,0.00030519,0.000015766,0.016906,0.099692,0.0010951,3.7158,1.106,0.38735
0.0099867,0.00022808,0.0003869,0.00049376,0.099101,0.00022759,0.00023371,0.000001,0.000001,0.093994,0.00053035,0.000013754,0.099993,0.091547,0.00090096,3.6986,1.1057,0.34514
0.012111,0.00022962,0.00022164,0.00089078,0.099778,0.00022744,0.00023369,0.000001,0.000001,0.093457,0.00028736,0.000015164,0.011061,0.094917,0.0011387,3.7299,1.105,0.41405
0.01291,0.00022972,0.00024467,0.00096258,0.095789,0.00022748,0.0002336,0.000001,0.000001,0.038175,0.00030728,1.2844E-06,0.013125,0.093071,0.0011737,3.715,1.1052,0.4305
0.006979,0.00022816,0.00020536,0.0003571,0.0992,0.0002274,0.00023368,0.000001,0.000001,0.099936,0.00051436,0.000001,0.097461,0.095578,0.0008357,3.6252,1.1048,0.26542
0.011746,0.00022891,0.00024587,0.00082544,0.089141,0.00023542,0.00022848,1.0021E-06,1.0183E-06,0.054956,0.00029564,7.9049E-06,0.015175,0.099998,0.0010964,3.7223,1.1434,0.39777
0.010093,0.00022829,0.00021734,0.00067759,0.1,0.00023798,0.00023044,2.0021E-06,2.7631E-06,0.084257,0.00025108,1.9831E-06,0.016597,0.09033,0.00092986,3.6925,1.1425,0.35273
0.0097028,0.00022825,0.00021082,0.00064251,0.099999,0.00023304,0.00023592,4.6685E-06,1.9402E-06,0.0098249,0.00027008,1.0297E-06,0.016831,0.1,0.00096733,3.6859,1.1108,0.33978
0.0060907,0.0002253,0.00021278,0.00023779,0.099263,0.0002274,0.00023368,0.000001,0.000001,0.078682,0.000027594,3.4997E-06,0.036472,0.01037,0.000056324,5.8445,1.1047,0.4191
0.011472,0.00022891,0.0002456,0.00079963,0.099999,0.00023871,0.00022836,0.000001131,2.4868E-06,0.098256,0.00034404,0.000001,0.020388,0.096723,0.001141,3.71,1.1514,0.3937
0.012315,0.00022825,0.00076773,0.00038305,0.099954,0.00023362,0.00023211,1.1558E-06,3.2991E-06,0.071242,0.00024031,2.0121E-06,0.052642,0.0036379,0.000011843,3.6698,1.1232,0.45271
0.012973,0.0002285,0.00078101,0.00044149,0.098722,0.00022821,0.00023384,1.0005E-06,1.3818E-06,0.094143,0.00041807,3.56E-06,0.099999,0.013179,0.00014943,3.6774,1.1069,0.43028
0.0084507,0.00022689,0.00031809,0.00040733,0.099954,0.00024084,0.00023351,0.000002839,5.9677E-06,0.099214,0.00046664,0.000002429,0.1,0.090355,0.00074764,3.6241,1.1372,0.29773
0.013092,0.000229,0.00070786,0.0005309,0.1,0.00022734,0.00023367,0.000001,1.0003E-06,0.086267,6.5528E-06,0.000001,0.0060269,0.0035713,0.00013243,3.6765,1.1045,0.66381
0.017781,0.00022914,0.0014051,0.00035577,0.1,0.00022738,0.00023367,0.000001,0.000001,0.079503,0.000036723,0.000001,0.012386,0.0013843,0.000025489,3.6852,1.1047,0.71708
0.015729,0.0002311,3.15E-04,1.19E-03,0.081822,0.00022775,0.00023419,1.0523E-06,1.28E-06,0.030047,0.00030566,3.60E-05,0.011331,0.090155,0.001234,3.7622,1.105,0.51262
0.013882,0.00023077,0.00021886,0.0010884,0.095368,0.00023925,0.00023025,3.1504E-06,2.03E-06,0.052286,0.0003121,1.40E-06,7.58E-03,1.00E-01,0.0012442,3.7541,1.1465,0.45612
0.010849,0.000228,0.00052139,0.00047138,0.099998,0.00023096,0.00023552,2.9755E-06,2.1681E-06,0.078009,0.00044587,1.2183E-06,0.099953,0.028277,0.0003049,3.6473,1.1075,0.37831
0.016481,0.00022935,0.0011439,0.0004766,0.1,0.00022745,0.00023371,0.000001,0.000001,0.085386,0.00001201,0.000001,0.0071067,0.0026545,0.00012724,3.6781,1.105,0.755
0.01177,0.00022815,0.00034312,0.00075123,0.099998,0.00023746,0.00023491,4.8457E-06,4.1236E-06,0.090717,0.00032525,1.1196E-06,0.026585,0.09377,0.0010956,3.655,1.1208,0.39158
0.016085,0.00023097,0.00033667,0.0012233,0.099987,0.00023778,0.0002287,1.7268E-06,1.5395E-06,0.1,0.00044931,1.1435E-06,0.015589,0.097442,0.0016017,4.9969,2.0182,3.7399
0.0099138,0.00022734,0.00047311,0.00040534,0.099994,0.00024692,0.00022963,1.8039E-06,8.2915E-06,0.052098,0.00033331,0.000001,0.095365,0.033406,0.00028935,3.6687,1.159,0.34212
0.018533,0.00022989,0.0012721,0.0005748,0.1,0.00022739,0.00023368,0.000001,0.000001,0.095813,0.000015791,0.000001,0.0079919,0.0018641,0.000075034,3.6975,1.1048,0.80886
0.010655,0.000228,0.00041071,0.00056348,0.1,0.00023539,0.00023523,3.6784E-06,3.7767E-06,0.1,0.00059247,0.000034022,0.0982,0.099863,0.00094961,3.6373,1.118,0.3679
0.01088,0.0002291,0.00019429,0.00078033,0.099626,0.00023699,0.00023909,1.8456E-06,0.000011042,0.055267,0.00024771,0.000001019,0.0086265,0.097105,0.0010227,3.7274,1.1018,0.3743
0.0074451,0.00022658,0.00016004,0.00043971,0.092881,0.00023932,0.00022885,1.6775E-06,1.5199E-06,0.089116,0.00029439,1.0003E-06,0.013605,0.099971,0.00089687,3.6746,1.1565,0.28604
0.017617,0.00022973,0.0010072,0.00072909,0.074769,0.00022744,0.00023371,0.000001,0.000001035,0.038137,3.0204E-06,1.0453E-06,0.0040099,0.002278,0.00016528,3.7053,1.1048,0.92202
0.007517,0.00022618,0.00024591,0.00035886,0.091112,0.00025179,0.0002398,0.000015888,0.00000165,0.096135,0.00041536,1.4859E-06,0.099383,0.092867,0.00073083,3.6829,1.1497,0.26984
0.014316,0.00023073,0.00017864,0.0012234,0.099979,0.00022773,0.00023408,0.000001017,1.3618E-06,0.091653,0.00044699,5.6059E-06,0.010338,0.086104,0.0014715,3.6414,1.1047,0.49322
0.023866,0.0002307,0.0016976,0.00072106,0.092319,0.00022735,0.00023373,0.000001,0.000001,0.099104,0.00066,1.2311E-06,0.077312,0.0044291,0.000035108,3.7454,1.1046,0.69365
0.015932,0.00022929,0.0010171,0.00052489,0.099999,0.00024012,0.00023151,1.0751E-06,5.1561E-06,0.068919,0.00051097,1.00E-06,0.09796,0.01227,1.70E-04,3.7122,1.1458,0.50364
0.02176,0.00023047,0.0014104,0.00079949,0.099994,0.00022754,0.00023369,1.0177E-06,1.0725E-06,0.098075,0.00052166,1.0002E-06,0.069789,0.0056883,5.77E-05,3.699,1.105,0.64962
0.026084,0.0002311,0.0018785,0.00081885,0.1,0.00022779,0.00023373,1.0195E-06,1.0327E-06,0.075487,0.000023738,0.000001,0.005948,0.0018262,0.00013525,3.7052,1.1065,1.0416
0.012757,0.00022984,0.00045604,0.00078663,0.1,0.00024327,0.00023192,4.9215E-06,4.6888E-06,0.1,0.00040634,0.000015025,0.036218,0.097665,0.00097818,3.5843,1.1446,0.42034
0.016224,0.00023021,0.00067801,0.00089646,0.099985,0.00023619,0.00022886,1.16E-06,1.00E-06,0.099783,0.00090464,1.06E-06,9.07E-02,9.25E-02,0.0014033,3.7251,1.1465,0.51052
0.0055214,0.00022749,0.00017735,0.00019736,0.1,0.00023211,0.00023793,3.4301E-06,3.2404E-06,0.099249,0.00020835,8.0732E-06,0.099998,0.0095983,0.000065972,3.7544,1.1063,0.22258
0.017288,0.00023104,0.00074341,0.00095,0.1,0.00023853,0.00022888,1.5257E-06,1.8334E-06,0.096042,0.00094964,1.1265E-06,0.1,0.098895,0.0016333,3.7359,1.1519,0.52577
0.0085016,0.00022771,0.0002721,0.00044542,0.099748,0.0002418,0.00023542,3.2416E-06,6.5136E-06,0.09993,0.00038152,0.000009018,0.041023,0.099987,0.00075984,3.6864,1.1377,0.3137
0.014607,0.00022896,0.00098661,0.00040164,0.099974,0.00024639,0.00023994,0.000013543,1.4801E-06,0.1,0.00014435,0.00001577,0.035161,0.0040942,0.000042279,3.7223,1.1362,0.52969
0.015722,0.00022969,0.00067046,0.00083961,0.1,0.00022993,0.0002363,1.8184E-06,2.2088E-06,0.066368,0.0008019,3.1794E-06,0.081886,0.094335,0.0011518,3.7363,1.1078,0.49806
0.0077093,0.00022643,2.28E-04,0.0004019,0.09881,0.0002572,0.00023668,1.3224E-06,0.000018858,0.058095,0.00024697,0.000015507,0.037827,0.099996,5.80E-04,3.6674,1.1613,0.27724
0.022921,0.00023058,0.0015696,0.00076527,0.093245,0.0002318,0.00023603,1.1625E-06,2.5958E-06,0.099805,0.0005919,4.7088E-06,0.075871,0.0064973,0.000099125,3.7081,1.118,0.66794
0.026176,0.00023058,0.0018351,0.00082344,0.099979,0.00022988,0.0002349,2.1427E-06,2.0139E-06,0.098528,0.0006587,1.1879E-06,0.076915,0.0071019,0.00010468,3.7605,1.1068,0.72182
0.047837,0.00023119,0.0045642,0.00056597,0.1,0.00022749,0.00023368,1.0005E-06,1.0004E-06,0.082471,0.00013437,2.6629E-06,0.014436,0.00081162,0.000019164,3.713,1.1052,1.1325
0.029202,0.00023627,0.00070251,0.0023608,0.073739,0.00022844,0.00023409,1.3396E-06,1.5087E-06,0.077693,0.00071415,1.0119E-06,0.010576,0.1,0.0026264,3.7639,1.1059,0.78271
0.0084564,0.00022717,0.0002005,0.00053266,0.1,0.00026387,0.00023585,0.000021538,1.9769E-06,0.099956,0.0002669,2.8878E-06,0.020403,0.1,0.00077401,3.6007,1.1757,0.30387
0.014407,0.00022909,0.00084945,5.27E-04,0.1,0.00025268,0.00023819,0.000010032,9.7029E-06,0.053383,0.00048621,1.00E-06,0.1,0.021222,0.00026148,3.7013,1.1434,0.46378
0.0092363,0.00022751,0.00028306,0.00053101,0.1,0.00026308,0.0002415,0.000018368,0.000010942,0.09989,3.00E-04,1.6319E-06,0.029903,0.1,0.00092945,3.6335,1.1496,0.32276
0.025557,0.00023215,0.0012002,0.0014437,0.1,0.00022986,0.00023193,1.1954E-06,1.0938E-06,0.063898,0.0013809,1.0419E-06,0.096234,0.1,0.0023868,3.7135,1.1153,0.68634
0.020214,0.00022863,0.0013341,0.00064556,0.058944,0.00022861,0.00023511,1.1945E-06,1.7639E-06,0.061551,0.00044556,0.000057879,0.1,0.0089033,0.000027702,3.7671,1.1062,0.59985
0.0094907,0.00022883,0.00022473,0.00058554,0.097676,0.00026479,0.00024262,0.000016806,0.000011014,0.099617,0.00023621,1.2829E-06,0.01083,0.099923,0.00091513,3.7621,1.164,0.33543
0.035677,0.00023117,0.0032207,0.00058194,0.1,0.0002274,0.00023368,1.00E-06,0.000001,0.041534,0.000013835,1.00E-06,3.55E-03,4.87E-04,0.000080713,3.6802,1.1048,1.3963
0.0060398,0.00022514,0.00020351,0.00024143,0.099999,0.00027172,0.00023914,1.1732E-06,0.000022633,0.09996,0.00026508,2.28E-06,0.092323,0.076187,0.00046248,3.7573,1.2109,0.22724
0.052714,0.00023212,0.0047313,0.00095016,0.1,0.00022988,0.00023465,2.1593E-06,1.8633E-06,0.071935,0.000078632,0.000001,0.008455,0.0012248,0.00005491,3.7245,1.1074,1.2907
0.012638,0.00022789,0.00054977,0.00062335,0.07805,0.00026162,0.00023961,9.9911E-06,8.45E-06,0.099389,0.00059899,1.23E-06,0.099996,0.069805,0.00088669,3.7118,1.1903,0.41646
0.013854,0.00023054,0.00030866,0.0010476,0.099996,0.00025593,0.00024429,0.000021079,0.000005182,0.099994,0.00021822,0.000076072,0.011246,0.062435,0.00090855,3.6229,1.1323,0.49348
0.038057,0.00023212,0.0031394,0.00098099,0.1,0.00022739,0.00023368,0.000001,0.000001,0.029852,9.9456E-06,0.000001,0.0020919,0.00064385,0.00035954,3.6537,1.1047,1.5752
0.024034,0.00023175,1.14E-03,0.0013214,0.099369,0.00024817,0.00023695,1.0007E-06,0.000013102,0.098594,0.00093488,8.25E-06,0.071709,0.070688,0.0016609,3.7269,1.1477,0.67138
0.0084682,0.00022741,0.00018897,0.000521,0.1,0.00029064,0.00023634,0.000019941,0.000019534,0.1,0.00021712,0.000001,0.019922,0.099954,0.0006793,3.6979,1.2203,0.29951
0.01463,0.00022936,0.00070281,0.00070213,0.096031,0.00028906,0.00024655,0.000024243,2.17E-05,0.099995,0.00080557,1.00E-06,0.09891,0.1,0.0013962,5.0632,1.71,3.7399
0.011993,0.00022949,0.0002316,0.00086826,0.1,0.0002781,0.00024202,8.4235E-06,0.000027389,0.028082,0.0003132,1.00E-06,0.011202,0.099567,1.01E-03,3.7267,1.1871,0.40863
0.032737,0.00023167,0.0022781,0.0011455,0.1,0.00024515,0.00023933,0.000012121,4.1998E-06,0.062012,0.00091039,2.7558E-06,0.092082,0.013847,0.00032064,3.7347,1.1246,0.79967
0.035084,0.00023154,0.0027218,0.00092316,0.098078,0.00025312,0.00024282,1.38E-05,7.38E-06,0.099492,9.71E-04,1.3561E-06,0.078556,0.0033652,0.000024776,3.7721,1.141,0.86887
0.023406,0.00023136,0.0013967,0.0010131,0.099992,0.00022765,0.00023513,1.00E-06,0.000001,0.089258,2.7994E-06,1.00E-06,1.53E-03,0.00059591,0.0001293,3.6906,1.1061,1.5078
0.071506,0.00023298,0.0059241,0.0017843,0.1,0.00023502,0.00023393,3.0995E-06,3.6456E-06,0.09993,0.00013477,0.000001,0.0096218,0.0035617,0.00032368,3.7761,1.1193,1.3534
0.032123,0.00023288,0.0022857,0.0010876,0.072705,0.00025406,0.00024594,0.000010338,1.29E-05,0.099992,0.00012515,1.13E-04,0.025152,0.0071287,0.00014761,3.7343,1.1372,0.95065
0.0096986,0.00022841,0.00026775,0.00063439,0.099996,0.00025201,0.00023856,1.3087E-06,0.0000184,0.098728,0.00038155,0.000086102,0.022128,0.095373,0.0012307,3.527,1.1406,0.37595
0.026098,0.0002321,0.001694,0.001024,0.09046,0.00025303,0.00023703,9.4214E-06,7.0287E-06,0.099772,0.00057599,4.3634E-06,0.099807,0.02109,0.00026069,3.6959,1.1594,0.67046
0.014731,0.00022984,0.00065819,0.00074456,0.099981,0.0002423,0.00023642,4.0153E-06,6.4792E-06,0.099419,0.00044559,5.4608E-06,0.059271,0.099999,0.00060923,3.7344,1.1368,0.45703
0.098302,0.00023151,0.010631,3.63E-04,0.095524,0.00022743,0.00023371,0.000001,0.000001,0.042506,0.000045508,1.00E-06,2.54E-03,1.22E-04,0.00011792,3.6491,1.105,1.8905
0.038412,0.00023116,0.0034597,0.00066124,0.1,0.00022867,0.00023298,1.0121E-06,1.0007E-06,0.097232,0.000010803,0.000001,0.00088245,0.00016767,0.0010693,3.6724,1.1109,2.0056
0.0198,0.00023104,0.00052371,0.0014568,0.091891,0.00029002,0.00023755,0.000018215,0.000016702,0.1,0.00061068,1.65E-06,0.02314,0.095376,0.0019002,3.7233,1.239,0.59698
0.030814,0.00023048,0.0027389,0.00049737,0.1,0.00022751,0.00023374,0.000001,0.000001,0.018485,5.8936E-06,1.00E-06,9.78E-04,1.60E-04,0.015782,3.6875,1.1053,1.8908
0.0055996,0.00022713,0.00011019,0.00027899,0.085077,0.00023877,0.00023939,4.1393E-06,1.1367E-06,0.098233,0.000064531,0.000016139,0.04623,0.0066192,0.00005316,3.7145,1.1447,0.23303
0.042996,0.00023179,0.0038931,7.51E-04,0.1,0.00022892,0.00023256,0.000001,1.00E-06,0.1,0.000012717,1.00E-06,8.85E-04,1.44E-04,0.00077697,3.679,1.1122,2.056
0.097638,0.00023151,0.01066,0.00021373,0.049659,0.00022751,0.0002336,0.000001,0.000001,0.039031,0.000047979,0.000001,0.0023561,0.00010387,0.00017074,3.6646,1.1053,1.9314
0.056854,0.00023142,0.0055657,0.00063763,0.1,0.0002274,0.00023368,0.000001,0.000001,0.025169,0.000019738,0.000001,0.00135,0.000078695,0.1,3.6804,1.1048,1.9999
0.009623,0.00022783,0.00027934,0.00057491,0.1,0.00031378,0.00025331,0.000035014,0.00003569,0.1,0.00029061,1.2761E-06,0.032825,0.09642,0.00092406,3.647,1.202,0.33177
0.025804,0.00023172,0.0017025,0.0010373,0.1,0.00022935,0.00023184,1.0005E-06,1.0108E-06,0.089395,0.000010311,0.000001,0.00038157,0.00024568,0.040396,3.6219,1.1141,2.0713
0.068274,0.00023108,0.0070855,0.00041592,0.099773,0.00023134,0.00023096,1.2685E-06,1.23E-06,0.087424,0.000025138,1.00E-06,1.33E-03,8.46E-05,0.079222,3.6726,1.1214,2.0551
0.099776,0.00023006,0.010983,1.03E-06,0.088333,0.00022739,0.00023369,1.00E-06,1.00E-06,0.094866,0.000038834,1.00E-06,1.84E-03,5.23E-05,0.094604,3.6846,1.1047,2.0438
0.052498,0.00023244,0.0046392,0.0011477,0.1,0.0002274,0.0002337,1.0046E-06,1.0044E-06,0.035271,0.000020526,1.00E-06,6.98E-04,0.00019939,0.099983,3.6491,1.1048,2.1547
0.1,0.00023094,0.011052,0.00012209,0.057492,0.00022917,0.00023244,1.0114E-06,0.00000114,0.017802,0.000039747,0.000001,0.0014432,0.000095189,0.00065361,3.6447,1.1126,2.1085
0.099994,0.00023096,0.010769,0.00036298,0.099729,0.00022886,0.00023349,0.000001,0.000001,0.054991,0.00004456,0.000001,0.0015612,0.00010806,0.051667,3.6583,1.1119,2.0855
0.012703,0.00022874,0.00069139,0.00054391,0.099949,0.00022731,0.00023357,0.000001,0.000001,0.09716,0.000002389,0.000001,0.00017776,0.00014627,0.0040172,3.5732,1.1044,2.0598
0.0087557,0.00022734,0.00022775,0.0005161,0.1,0.00031207,0.00023798,0.000025366,0.000024761,0.099956,0.00027219,1.1052E-06,0.023111,0.1,0.00061488,3.6892,1.2631,0.31355
0.09754,0.00023032,0.010733,0.0001094,0.1,0.0002274,0.00023368,1.00E-06,0.000001,0.039252,0.000041406,1.00E-06,0.0012244,0.000099705,0.1,3.652,1.1048,2.1711
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
